timestamp,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,date
2025-05-17 17:00:00,102876.0,103032.88,102875.71,103027.98,8.53722,879046.4358836,731.0,6.0318,621028.2980497,2025-05-17
2025-05-17 17:05:00,103027.97,103161.28,103027.97,103142.84,9.52279,981580.9738059,673.0,8.37386,863139.6355205,2025-05-17
2025-05-17 17:10:00,103142.84,103171.81,103133.49,103171.64,6.79759,701153.5157236,581.0,5.04949,520852.2724067,2025-05-17
2025-05-17 17:15:00,103171.62,103171.64,103049.8,103050.01,5.96702,615211.2329125,593.0,0.65264,67303.5010606,2025-05-17
2025-05-17 17:20:00,103050.0,103166.92,103045.84,103142.69,6.56491,677021.2804317,553.0,3.14803,324585.6751679,2025-05-17
2025-05-17 17:25:00,103143.34,103189.07,103141.63,103189.07,4.31295,444935.9540605,477.0,3.60158,371549.1686716,2025-05-17
2025-05-17 17:30:00,103189.07,103246.78,103165.42,103176.49,4.98344,514250.829801,614.0,2.17734,224684.6434915,2025-05-17
2025-05-17 17:35:00,103176.47,103240.0,103142.88,103223.71,5.26239,543057.118547,529.0,3.35692,346433.8370296,2025-05-17
2025-05-17 17:40:00,103223.72,103292.88,103215.51,103233.06,5.89353,608498.0654887,487.0,2.86489,295787.9456136,2025-05-17
2025-05-17 17:45:00,103215.51,103233.95,103197.81,103211.79,4.46875,461221.369721,601.0,1.79597,185362.7280806,2025-05-17
2025-05-17 17:50:00,103211.79,103211.79,103135.99,103149.13,6.12949,632422.2424503,529.0,3.36641,347324.8017665,2025-05-17
2025-05-17 17:55:00,103149.11,103159.99,103130.4,103130.43,5.86216,604671.238901,537.0,2.50247,258122.0918432,2025-05-17
2025-05-17 18:00:00,103130.43,103187.0,103124.2,103180.0,4.60233,474782.041381,547.0,2.74787,283473.0883517,2025-05-17
2025-05-17 18:05:00,103180.0,103185.73,103151.02,103176.36,7.75979,800626.4548513,637.0,2.37292,244829.5083823,2025-05-17
2025-05-17 18:10:00,103176.36,103183.98,103145.0,103149.62,5.70139,588158.8825774,619.0,3.57122,368404.744385,2025-05-17
2025-05-17 18:15:00,103149.64,106373.44,103030.91,103248.22,11.44214,1180170.0993803,886.0,6.28569,648339.2554435,2025-05-17
2025-05-17 18:20:00,103247.83,103254.48,103172.27,103238.1,10.89488,1124533.5895636,667.0,3.06301,316154.3186416,2025-05-17
2025-05-17 18:25:00,103230.23,104226.23,101642.19,103201.37,14.92499,1540154.7724669,679.0,9.36708,966763.8123537,2025-05-17
2025-05-17 18:30:00,103201.36,103207.6,33000.0,103167.0,6.58741,644875.8941101,489.0,1.27181,131047.4650751,2025-05-17
