train_rewards,val_rewards,train_profits,val_profits,exploration_rates
52.78151064252864,-2.154895726936152,-1904.731428489602,-4938.047348581541,0.995
-69.79136213782195,-2.154895726936152,-22859.358121812158,-4938.047348581541,0.990025
135.50893287247644,-2.154895726936152,190843.68098880246,-4938.047348581541,0.985074875
